user_pseudo_id,traffic_source,traffic_medium,traffic_campaign,sessions,page_views,product_views,add_to_carts,checkouts,shipping_info,payment_info,purchases,revenue
1981406.1823477911,google,organic,(organic),2,2,0,0,0,0,0,0,0
67061332.7714305385,google,organic,(organic),1,2,0,0,0,0,0,0,0
1614669.6038310943,google,organic,(organic),1,2,0,0,0,0,0,0,0
6770516.2254295836,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
64923790.3003108811,google,organic,(organic),1,2,0,0,0,0,0,0,0
82502571.4182931609,google,organic,(organic),1,2,0,0,0,0,0,0,0
6693890.4584786834,google,organic,(organic),1,2,0,0,0,0,0,0,0
3415556.7840933478,google,organic,(organic),1,2,1,0,0,0,0,0,0
50810678.4583109938,google,organic,(organic),1,2,0,0,0,0,0,0,0
5176935.4363160271,google,organic,(organic),1,2,0,0,0,0,0,0,0
12762234.1271913057,google,organic,(organic),1,2,0,0,0,0,0,0,0
5973134.1179912714,google,organic,(organic),1,2,0,0,0,0,0,0,0
46249654.4569913796,google,organic,(organic),1,2,0,0,0,0,0,0,0
32036610.0867501998,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
7512607.9245859016,google,organic,(organic),1,2,0,0,0,0,0,0,0
13905546.5825992024,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
3686141.5988732870,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
4834132.4782345638,google,organic,(organic),1,2,0,0,0,0,0,0,0
51899780.1762544004,google,organic,(organic),1,2,0,0,0,0,0,0,0
15472722.9862078576,google,organic,(organic),1,2,0,0,0,0,0,0,0
60089644.1704248221,google,organic,(organic),1,2,0,0,0,0,0,0,0
36815147.8981433170,google,organic,(organic),1,2,0,0,0,0,0,0,0
81037402.1290188002,google,organic,(organic),1,2,0,0,0,0,0,0,0
75476289.1205063041,google,organic,(organic),1,2,0,0,0,0,0,0,0
45952803.0304148244,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
49867958.6465872317,google,organic,(organic),1,2,0,0,0,0,0,0,0
8401560931.6492155811,google,organic,(organic),1,2,2,0,0,0,0,0,0
7650074.0645153243,google,organic,(organic),1,2,0,0,0,0,0,0,0
6338280.1578620232,google,organic,(organic),1,2,0,0,0,0,0,0,0
87988399.4744806184,google,organic,(organic),1,2,0,0,0,0,0,0,0
4373367.8745942629,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
30075447.6491835268,google,organic,(organic),1,2,0,0,0,0,0,0,0
6231687.7712137135,google,organic,(organic),1,2,0,0,0,0,0,0,0
6068311.3670431972,google,organic,(organic),1,2,0,0,0,0,0,0,0
61225265.2444874211,google,organic,(organic),2,2,0,0,0,0,0,0,0
5828006.7446245295,google,organic,(organic),1,2,0,0,0,0,0,0,0
1418779.8477793257,google,organic,(organic),1,2,0,0,0,0,0,0,0
2097971.8449691445,google,organic,(organic),1,2,0,0,0,0,0,0,0
4100683.3995643930,google,organic,(organic),2,2,0,0,0,0,0,0,0
2208118.5069211883,google,organic,(organic),1,2,1,1,0,0,0,0,0
8106862.7353666472,<Other>,organic,(organic),2,2,0,0,0,0,0,0,0
62128783.7095008296,google,organic,(organic),2,2,0,0,0,0,0,0,0
63015181.0708404281,google,organic,(organic),1,2,0,0,0,0,0,0,0
7502992.3037197367,google,organic,(organic),1,2,0,0,0,0,0,0,0
30901377.7173525676,google,organic,(organic),1,2,0,0,0,0,0,0,0
7882661.6033552133,google,organic,(organic),1,2,0,0,0,0,0,0,0
863336516.0166926150,google,organic,(organic),1,2,1,0,0,0,0,0,0
1573704.7204978503,google,organic,(organic),1,2,0,0,0,0,0,0,0
5441974.8324075505,google,organic,(organic),1,2,0,0,0,0,0,0,0
48860267.5429157732,google,organic,(organic),1,2,0,0,0,0,0,0,0
4403029.6958088378,google,organic,(organic),1,2,0,0,0,0,0,0,0
75250921.7511633367,google,organic,(organic),1,2,1,0,0,0,0,0,0
1576223.5194504968,google,organic,(organic),1,2,1,0,0,0,0,0,0
4038104.3624894503,google,organic,(organic),1,2,3,0,0,0,0,0,0
71973394.7394482656,google,organic,(organic),1,2,0,0,0,0,0,0,0
42905654.9486105010,google,organic,(organic),1,2,0,0,0,0,0,0,0
32950916.9904193540,google,organic,(organic),1,2,0,0,0,0,0,0,0
44329574.8393442159,google,organic,(organic),2,2,0,0,0,0,0,0,0
85868097.5616316077,google,organic,(organic),1,2,0,0,0,0,0,0,0
72037448.0470415897,google,organic,(organic),1,2,0,0,0,0,0,0,0
52815624.3824899313,google,organic,(organic),1,2,0,0,0,0,0,0,0
32116289.7102338783,google,organic,(organic),1,2,0,0,0,0,0,0,0
22531010.6856051304,google,organic,(organic),1,2,1,0,0,0,0,0,0
6026809.8770266311,google,organic,(organic),1,2,0,0,0,0,0,0,0
64816719.5056251227,google,organic,(organic),1,2,3,0,0,0,0,0,0
79746588.7952911261,google,organic,(organic),1,2,0,0,0,0,0,0,0
8470395.5306849276,google,organic,(organic),1,2,0,0,0,0,0,0,0
42421235.8399188913,google,organic,(organic),1,2,0,0,0,0,0,0,0
7945969.0161415030,google,organic,(organic),1,2,0,0,0,0,0,0,0
8108685.4638546879,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
37278079.2548083732,google,organic,(organic),1,2,0,0,0,0,0,0,0
3330342.4370658191,google,organic,(organic),1,2,0,0,0,0,0,0,0
7677862.5495494347,google,organic,(organic),1,2,0,0,0,0,0,0,0
34903541.4466867470,google,organic,(organic),1,2,0,0,0,0,0,0,0
18114528.2092860476,google,organic,(organic),1,2,0,0,0,0,0,0,0
4011700.2226545216,google,organic,(organic),1,2,0,0,0,0,0,0,0
34551136.1922277818,google,organic,(organic),1,2,0,0,0,0,0,0,0
67567307.9991628360,google,organic,(organic),1,2,0,0,0,0,0,0,0
75759834.1643617309,google,organic,(organic),1,2,0,0,0,0,0,0,0
7005508.1471970387,google,organic,(organic),1,2,0,0,0,0,0,0,0
28278205.9157437726,google,organic,(organic),1,2,0,0,0,0,0,0,0
7153431.8092970432,google,organic,(organic),1,2,0,0,0,0,0,0,0
5511220.8610631324,google,organic,(organic),1,2,0,0,0,0,0,0,0
15088942.0661529073,google,organic,(organic),1,2,0,0,0,0,0,0,0
4448360.9098615004,google,organic,(organic),1,2,0,0,0,0,0,0,0
41932150.0302065935,google,organic,(organic),1,2,0,0,0,0,0,0,0
8123964.6013797651,google,organic,(organic),1,2,0,0,0,0,0,0,0
34125477.9027468340,google,organic,(organic),1,2,0,0,0,0,0,0,0
15331724.3966533052,google,organic,(organic),1,2,0,0,0,0,0,0,0
8133734.0049126033,google,organic,(organic),1,2,1,0,0,0,0,0,0
94914510.0776698758,google,organic,(organic),1,2,0,0,0,0,0,0,0
1127682.2199410387,google,organic,(organic),1,2,0,0,0,0,0,0,0
27477764.1489866316,google,organic,(organic),1,2,0,0,0,0,0,0,0
19053705.9556718089,google,organic,(organic),1,2,0,0,0,0,0,0,0
65115020.4898858908,google,organic,(organic),1,2,1,0,0,0,0,0,0
6139039196.0441527251,google,organic,(organic),1,2,0,0,0,0,0,0,0
1392371.7788703841,google,organic,(organic),1,2,0,0,0,0,0,0,0
4636691.8459893854,google,organic,(organic),1,2,0,0,0,0,0,0,0
30497663.3772412359,google,organic,(organic),1,2,0,0,0,0,0,0,0
5974075.6786082015,google,organic,(organic),1,2,0,0,0,0,0,0,0
90273913.3490464269,google,organic,(organic),1,2,0,0,0,0,0,0,0
88057030.5697191805,google,organic,(organic),1,2,0,0,0,0,0,0,0
3241944735.7186522682,google,organic,(organic),2,2,0,0,0,0,0,0,0
55090391.9229611925,google,organic,(organic),1,2,0,0,0,0,0,0,0
5454711.1007192922,google,organic,(organic),1,2,2,0,0,0,0,0,0
6339766153.4693958731,google,organic,(organic),1,2,1,0,0,0,0,0,0
7580150.5604995129,google,organic,(organic),2,2,0,0,0,0,0,0,0
80994630.3691928615,google,organic,(organic),1,2,2,0,0,0,0,0,0
6524964.3108332113,google,organic,(organic),1,2,0,0,0,0,0,0,0
41614985.7409262353,google,organic,(organic),1,2,0,0,0,0,0,0,0
74631636.6328690122,google,organic,(organic),1,2,0,0,0,0,0,0,0
6101135.3425923085,google,organic,(organic),1,2,0,0,0,0,0,0,0
4823097.1119565455,google,organic,(organic),1,2,1,0,0,0,0,0,0
77081738.7439572167,google,organic,(organic),1,2,0,0,0,0,0,0,0
6229400.1306101618,google,organic,(organic),1,2,0,0,0,0,0,0,0
90605386.2142674303,google,organic,(organic),1,2,0,0,0,0,0,0,0
1356281.1842674295,google,organic,(organic),1,2,1,0,0,0,0,0,0
5603741.6499430343,google,organic,(organic),1,2,0,0,0,0,0,0,0
49568869.6960706351,google,organic,(organic),1,2,1,0,0,0,0,0,0
97481419.2849679481,google,organic,(organic),1,2,0,0,0,0,0,0,0
34996417.4034742883,google,organic,(organic),1,2,1,0,0,0,0,0,0
30862545.3002640181,google,organic,(organic),1,2,0,0,0,0,0,0,0
8966554.9635850378,google,organic,(organic),1,2,0,0,0,0,0,0,0
2124864.6486440111,google,organic,(organic),1,2,0,0,0,0,0,0,0
27622737.6066354963,google,organic,(organic),1,2,0,0,0,0,0,0,0
6925744115.3240243974,google,organic,(organic),1,2,0,0,0,0,0,0,0
5891979.0542773708,google,organic,(organic),1,2,0,0,0,0,0,0,0
74671923.6230631426,google,organic,(organic),1,2,0,0,0,0,0,0,0
89641943.4264700424,google,organic,(organic),1,2,0,0,0,0,0,0,0
53914195.5576281802,google,organic,(organic),1,2,0,0,0,0,0,0,0
7378961887.0764069714,google,organic,(organic),1,2,0,0,0,0,0,0,0
52992714.2498966448,google,organic,(organic),1,2,0,0,0,0,0,0,0
37670303.2709415373,google,organic,(organic),1,2,0,0,0,0,0,0,0
50236744.1517931163,google,organic,(organic),1,2,1,0,0,0,0,0,0
6329663.9340595735,google,organic,(organic),1,2,0,0,0,0,0,0,0
2267451.0879783311,google,organic,(organic),1,2,0,0,0,0,0,0,0
51024837.1282881362,google,organic,(organic),1,2,0,0,0,0,0,0,0
73533570.7651580251,google,organic,(organic),1,2,0,0,0,0,0,0,0
28203986.0327696219,google,organic,(organic),1,2,0,0,0,0,0,0,0
63024974.9491125847,google,organic,(organic),1,2,0,0,0,0,0,0,0
71767260.2509783802,google,organic,(organic),1,2,0,0,0,0,0,0,0
88907941.7113268155,google,organic,(organic),1,2,0,0,0,0,0,0,0
78796740.8151456225,google,organic,(organic),1,2,0,0,0,0,0,0,0
68002148.1338337720,google,organic,(organic),1,2,0,0,0,0,0,0,0
84739938.9772446740,google,organic,(organic),2,2,0,0,0,0,0,0,0
25290424.7399175595,google,organic,(organic),1,2,0,0,0,0,0,0,0
84572016.1535436837,google,organic,(organic),1,2,1,0,0,0,0,0,0
7826427.6447273494,google,organic,(organic),1,2,0,0,0,0,0,0,0
85536621.1712129169,google,organic,(organic),1,2,0,0,0,0,0,0,0
5337058.5827588090,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
69469284.5523543667,google,organic,(organic),1,2,0,0,0,0,0,0,0
81324681.3932346327,google,organic,(organic),1,2,1,0,0,0,0,0,0
1376120.3276194320,google,organic,(organic),1,2,0,0,0,0,0,0,0
1679755413.0325602289,google,organic,(organic),2,2,0,0,0,0,0,0,0
6511605.3145700512,google,organic,(organic),1,2,0,0,0,0,0,0,0
7990280.4839850933,google,organic,(organic),1,2,0,0,0,0,0,0,0
4369058.0918086851,google,organic,(organic),1,2,0,0,0,0,0,0,0
3876866.1707530656,google,organic,(organic),1,2,0,0,0,0,0,0,0
8160152.1894847240,google,organic,(organic),1,2,0,0,0,0,0,0,0
74830572.2496800631,google,organic,(organic),1,2,1,0,0,0,0,0,0
7573846.4564549591,google,organic,(organic),1,2,0,0,0,0,0,0,0
50459539.0098560366,google,organic,(organic),0,2,0,0,0,0,0,0,0
2390900.6748607889,google,organic,(organic),2,2,0,0,0,0,0,0,0
16160604.1156673389,google,organic,(organic),2,2,0,0,0,0,0,0,0
8039588.3006851203,google,organic,(organic),1,2,1,0,0,0,0,0,0
53489741.4536998356,google,organic,(organic),2,2,1,0,0,0,0,0,0
4680148.3732958255,google,organic,(organic),1,2,0,0,0,0,0,0,0
3249140.7819642786,google,organic,(organic),1,2,0,0,0,0,0,0,0
25628899.9256876219,google,organic,(organic),1,2,0,0,0,0,0,0,0
65997352.9826922910,google,organic,(organic),1,2,0,0,0,0,0,0,0
5709970.0213673255,google,organic,(organic),1,2,0,0,0,0,0,0,0
10386085.6881942653,google,organic,(organic),1,2,0,0,0,0,0,0,0
1070488.0264495067,google,organic,(organic),1,2,3,0,0,0,0,0,0
8883371.7200550289,google,organic,(organic),1,2,0,0,0,0,0,0,0
91225467.5721577226,google,organic,(organic),1,2,0,0,0,0,0,0,0
4662750.1287177000,google,organic,(organic),1,2,0,0,0,0,0,0,0
82496124.4185662593,google,organic,(organic),1,2,0,0,0,0,0,0,0
4412180.7061514483,google,organic,(organic),1,2,0,0,0,0,0,0,0
56338893.0217113564,google,organic,(organic),1,2,0,0,0,0,0,0,0
80718697.4611705939,google,organic,(organic),1,2,0,0,0,0,0,0,0
68609756.3392468127,google,organic,(organic),1,2,0,0,0,0,0,0,0
1739185.6417988339,google,organic,(organic),1,2,0,0,0,0,0,0,0
55015443.9356102669,google,organic,(organic),1,2,0,0,0,0,0,0,0
69042219.0123991227,google,organic,(organic),1,2,0,0,0,0,0,0,0
66696239.3414639829,google,organic,(organic),1,2,0,0,0,0,0,0,0
43735794.6867057229,google,organic,(organic),1,2,0,0,0,0,0,0,0
6615105.4327920307,google,organic,(organic),1,2,0,0,0,0,0,0,0
72933797.6408003383,google,organic,(organic),1,2,2,0,0,0,0,0,0
58587093.7279175741,google,organic,(organic),1,2,0,0,0,0,0,0,0
32331886.5499774686,google,organic,(organic),1,2,1,0,0,0,0,0,0
36762746.7745885133,google,organic,(organic),2,2,0,0,0,0,0,0,0
77676169.4559517417,google,organic,(organic),1,2,1,0,0,0,0,0,0
28006254.3468878970,google,organic,(organic),1,2,0,0,0,0,0,0,0
11784958.9890577274,google,organic,(organic),1,2,0,0,0,0,0,0,0
5510141.9044621573,google,organic,(organic),1,2,2,0,0,0,0,0,0
77511334.1732163114,google,organic,(organic),1,2,0,0,0,0,0,0,0
1119768.1475075662,google,organic,(organic),1,2,0,0,0,0,0,0,0
90021586.8330216717,google,organic,(organic),1,2,0,0,0,0,0,0,0
7516990.0003602422,google,organic,(organic),1,2,0,0,0,0,0,0,0
8382934.5944583595,google,organic,(organic),1,2,0,0,0,0,0,0,0
80028758.1580444859,google,organic,(organic),1,2,0,0,0,0,0,0,0
19877544.2153690135,google,organic,(organic),1,2,0,0,0,0,0,0,0
64155604.0959083632,google,organic,(organic),1,2,0,0,0,0,0,0,0
3276701.1409489866,google,organic,(organic),1,2,0,0,0,0,0,0,0
5585547.5163495799,google,organic,(organic),1,2,0,0,0,0,0,0,0
7443085.8539546861,google,organic,(organic),1,2,0,0,0,0,0,0,0
42476369.1285837237,google,organic,(organic),1,2,1,0,0,0,0,0,0
5753987950.1667187672,google,organic,(organic),1,2,0,0,0,0,0,0,0
25516720.4174425078,google,organic,(organic),1,2,0,0,0,0,0,0,0
47139868.7394657293,google,organic,(organic),1,2,0,0,0,0,0,0,0
8848524.0731925605,google,organic,(organic),1,2,0,0,0,0,0,0,0
3655255.9588209419,google,organic,(organic),1,2,0,0,0,0,0,0,0
3043063.8172880944,google,organic,(organic),1,2,0,0,0,0,0,0,0
52061967.3424309257,google,organic,(organic),1,2,0,0,0,0,0,0,0
88602901.9172501507,google,organic,(organic),1,2,0,0,0,0,0,0,0
7884582.7919930099,google,organic,(organic),2,2,0,0,0,0,0,0,0
45850627.1461397933,google,organic,(organic),1,2,1,0,0,0,0,0,0
4136687.0979320513,google,organic,(organic),2,2,0,0,0,0,0,0,0
6457415.7517938322,google,organic,(organic),1,2,0,0,0,0,0,0,0
1524610.7065311250,google,organic,(organic),1,2,0,0,0,0,0,0,0
2396307.3294043756,google,organic,(organic),1,2,0,0,0,0,0,0,0
32935045.2107205771,google,organic,(organic),1,2,0,0,0,0,0,0,0
78366189.7825318366,google,organic,(organic),1,2,0,0,0,0,0,0,0
5316497.2415694412,google,organic,(organic),1,2,0,0,0,0,0,0,0
58953312.2628599533,google,organic,(organic),1,2,0,0,0,0,0,0,0
15128845.8076011360,google,organic,(organic),1,2,0,0,0,0,0,0,0
23871155.3352721480,google,organic,(organic),1,2,0,0,0,0,0,0,0
18565398.5857836035,google,organic,(organic),1,2,0,0,0,0,0,0,0
1365746.0116773641,google,organic,(organic),1,2,1,0,0,0,0,0,0
57633917.6763975227,google,organic,(organic),1,2,1,0,0,0,0,0,0
36310013.7512626258,google,organic,(organic),1,2,0,0,0,0,0,0,0
3640449.1332014705,google,organic,(organic),1,2,0,0,0,0,0,0,0
79316932.4023587963,<Other>,organic,(organic),2,2,0,0,0,0,0,0,0
83091398.9980298672,google,organic,(organic),1,2,0,0,0,0,0,0,0
12766636.6875997758,google,organic,(organic),1,2,0,0,0,0,0,0,0
50545499.7489434302,google,organic,(organic),1,2,0,0,0,0,0,0,0
1964888.1537569081,google,organic,(organic),1,2,0,0,0,0,0,0,0
43375362.9518952572,google,organic,(organic),1,2,0,0,0,0,0,0,0
3085302.8627208307,google,organic,(organic),1,2,1,0,0,0,0,0,0
2886356.8315081361,google,organic,(organic),1,2,0,0,0,0,0,0,0
6220882.9271383847,google,organic,(organic),1,2,0,0,0,0,0,0,0
6166864.5797871153,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
3686515.9345391311,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
3950254.1110539415,google,organic,(organic),1,2,0,0,0,0,0,0,0
8668664.7862676642,google,organic,(organic),1,2,1,0,0,0,0,0,0
4312768.6364105407,google,organic,(organic),1,2,0,0,0,0,0,0,0
2838400.8097227236,google,organic,(organic),1,2,0,0,0,0,0,0,0
41087504.8553291104,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
69114307.2206485065,google,organic,(organic),2,2,0,0,0,0,0,0,0
73730472.7811814304,google,organic,(organic),2,2,0,0,0,0,0,0,0
1695729.1971283274,google,organic,(organic),1,2,0,0,0,0,0,0,0
35415076.7527732136,google,organic,(organic),1,2,0,0,0,0,0,0,0
83463228.8036154181,google,organic,(organic),1,2,0,0,0,0,0,0,0
1032487015.1223617394,google,organic,(organic),1,2,0,0,0,0,0,0,0
1699878788.7681808460,google,organic,(organic),1,2,0,0,0,0,0,0,0
23341424.6286530826,google,organic,(organic),1,2,0,0,0,0,0,0,0
1477952.3296379249,google,organic,(organic),1,2,0,0,0,0,0,0,0
34416992.5357065521,google,organic,(organic),1,2,0,0,0,0,0,0,0
52754963.0297805417,google,organic,(organic),1,2,0,0,0,0,0,0,0
5223675.7317244763,google,organic,(organic),2,2,0,0,0,0,0,0,0
5162278.6076891997,google,organic,(organic),1,2,0,0,0,0,0,0,0
13748983.6540142298,google,organic,(organic),1,2,0,0,0,0,0,0,0
14580245.5075817047,google,organic,(organic),1,2,0,0,0,0,0,0,0
7896419.5803289447,google,organic,(organic),1,2,1,0,0,0,0,0,0
8331240.4708385932,google,organic,(organic),1,2,1,0,0,0,0,0,0
67678392.8172259415,google,organic,(organic),1,2,0,0,0,0,0,0,0
58135624.8453976757,google,organic,(organic),1,2,0,0,0,0,0,0,0
54239132.9076059989,google,organic,(organic),1,2,0,0,0,0,0,0,0
2095150.6639013682,google,organic,(organic),1,2,0,0,0,0,0,0,0
32184109.4439452008,google,organic,(organic),1,2,0,0,0,0,0,0,0
5383868.8485418282,google,organic,(organic),1,2,0,0,0,0,0,0,0
39296681.6595276122,google,organic,(organic),1,2,0,0,0,0,0,0,0
85255249.8534689737,google,organic,(organic),1,2,0,0,0,0,0,0,0
18966219.9485289921,google,organic,(organic),1,2,0,0,0,0,0,0,0
2500027.3660207028,google,organic,(organic),1,2,1,0,0,0,0,0,0
47717990.7038461317,google,organic,(organic),1,2,0,0,0,0,0,0,0
41028971.0178905409,google,organic,(organic),1,2,0,0,0,0,0,0,0
3927918131.6242559285,google,organic,(organic),1,2,0,0,0,0,0,0,0
9044016.0575881257,google,organic,(organic),1,2,0,0,0,0,0,0,0
5857567.1516789908,google,organic,(organic),1,2,0,0,0,0,0,0,0
10171246.9556319506,google,organic,(organic),1,2,1,0,0,0,0,0,0
6407363.3890895262,google,organic,(organic),1,2,0,0,0,0,0,0,0
65552808.2272323295,google,organic,(organic),1,2,0,0,0,0,0,0,0
85348581.9440476670,google,organic,(organic),1,2,1,0,0,0,0,0,0
1535282.7086703290,google,organic,(organic),1,2,0,0,0,0,0,0,0
48018195.6294783046,google,organic,(organic),1,2,0,0,0,0,0,0,0
28746458.8876762217,google,organic,(organic),1,2,0,0,0,0,0,0,0
35877145.6918439067,google,organic,(organic),2,2,0,0,0,0,0,0,0
52729921.7350943305,google,organic,(organic),3,2,0,0,0,0,0,0,0
39590054.8684749129,google,organic,(organic),1,2,0,0,0,0,0,0,0
64850106.0527659244,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
37852097.8891252781,google,organic,(organic),1,2,0,0,0,0,0,0,0
4421502.4613817703,google,organic,(organic),1,2,0,0,0,0,0,0,0
86485018.4500586636,google,organic,(organic),1,2,0,0,0,0,0,0,0
6133827.1751636109,google,organic,(organic),1,2,0,0,0,0,0,0,0
91569804.2120773930,google,organic,(organic),1,2,0,0,0,0,0,0,0
3348245.1419329203,google,organic,(organic),1,2,0,0,0,0,0,0,0
67956780.7842730722,google,organic,(organic),1,2,1,0,0,0,0,0,0
8595258.9033818912,google,organic,(organic),1,2,0,0,0,0,0,0,0
7307292.4702675387,google,organic,(organic),1,2,1,0,0,0,0,0,0
79708690.9878272751,google,organic,(organic),1,2,0,0,0,0,0,0,0
8539790.8084090184,google,organic,(organic),1,2,0,0,0,0,0,0,0
65682876.7132696452,google,organic,(organic),1,2,0,0,0,0,0,0,0
2126024.1501533111,google,organic,(organic),1,2,0,0,0,0,0,0,0
54037461.9023405500,google,organic,(organic),1,2,0,0,0,0,0,0,0
1481380.1920064669,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
77407298.4473257489,google,organic,(organic),1,2,0,0,0,0,0,0,0
5028570.4955647402,<Other>,organic,(organic),2,2,0,0,0,0,0,0,0
35938045.6850405454,google,organic,(organic),1,2,0,0,0,0,0,0,0
2988362.8640818201,google,organic,(organic),1,2,0,0,0,0,0,0,0
84017370.1985453980,google,organic,(organic),1,2,0,0,0,0,0,0,0
66973427.0879271230,google,organic,(organic),1,2,0,0,0,0,0,0,0
56219094.5066481472,google,organic,(organic),1,2,0,0,0,0,0,0,0
49991423.9763380989,google,organic,(organic),1,2,0,0,0,0,0,0,0
3993415.7425536230,google,organic,(organic),1,2,0,0,0,0,0,0,0
16804719.1547024815,google,organic,(organic),2,2,0,0,0,0,0,0,0
81583534.6366007670,google,organic,(organic),1,2,0,0,0,0,0,0,0
3259639.2895579600,google,organic,(organic),1,2,0,0,0,0,0,0,0
40432416.4134833304,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
19798803.4093881614,google,organic,(organic),1,2,0,0,0,0,0,0,0
45764514.8471961688,google,organic,(organic),1,2,0,0,0,0,0,0,0
5665656.8532058755,google,organic,(organic),1,2,0,0,0,0,0,0,0
6778391.5297506039,google,organic,(organic),1,2,0,0,0,0,0,0,0
69927649.8965870067,google,organic,(organic),1,2,0,0,0,0,0,0,0
8594406.0674436296,google,organic,(organic),1,2,0,0,0,0,0,0,0
1363235.1492072694,google,organic,(organic),1,2,0,0,0,0,0,0,0
26978882.7826034660,google,organic,(organic),1,2,0,0,0,0,0,0,0
41920491.7932763445,google,organic,(organic),1,2,0,0,0,0,0,0,0
4306886.4620224439,google,organic,(organic),1,2,0,0,0,0,0,0,0
4944554.0500691028,google,organic,(organic),2,2,0,0,0,0,0,0,0
67515092.2894135778,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
9084377.7096641546,google,organic,(organic),1,2,0,0,0,0,0,0,0
5681676.0902307909,google,organic,(organic),1,2,0,0,0,0,0,0,0
8931815.8089997250,google,organic,(organic),1,2,0,0,0,0,0,0,0
14090056.5819620665,google,organic,(organic),1,2,0,0,0,0,0,0,0
32197209.0695176899,google,organic,(organic),1,2,0,0,0,0,0,0,0
8406307.0219731058,google,organic,(organic),1,2,0,0,0,0,0,0,0
53034758.6389593102,google,organic,(organic),1,2,0,0,0,0,0,0,0
5590168806.6339820028,google,organic,(organic),1,2,1,0,0,0,0,0,0
90531390.8507228853,google,organic,(organic),1,2,0,0,0,0,0,0,0
30916076.8496232564,google,organic,(organic),1,2,0,0,0,0,0,0,0
3244670.8730057137,google,organic,(organic),1,2,0,0,0,0,0,0,0
3316758514.8397134481,google,organic,(organic),1,2,0,0,0,0,0,0,0
88884103.7967927379,google,organic,(organic),1,2,0,0,0,0,0,0,0
6490268.7488136761,google,organic,(organic),1,2,0,0,0,0,0,0,0
7010796490.7033452063,google,organic,(organic),1,2,0,0,0,0,0,0,0
2468750.9511758648,google,organic,(organic),1,2,0,0,0,0,0,0,0
2124697.2104717006,google,organic,(organic),1,2,0,0,0,0,0,0,0
27996337.8298812383,google,organic,(organic),1,2,1,0,0,0,0,0,0
37223343.1414227295,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
47983041.8881080136,google,organic,(organic),2,2,0,0,0,0,0,0,0
7862283.7242743200,google,organic,(organic),2,2,0,0,0,0,0,0,0
5094112.9666240862,google,organic,(organic),1,2,0,0,0,0,0,0,0
3670866871.6895223457,google,organic,(organic),1,2,0,0,0,0,0,0,0
37243826.5334221348,google,organic,(organic),1,2,0,0,0,0,0,0,0
2326362455.0498048857,google,organic,(organic),1,2,1,0,0,0,0,0,0
27257935.3092129780,google,organic,(organic),1,2,0,0,0,0,0,0,0
84875256.0941186067,google,organic,(organic),1,2,0,0,0,0,0,0,0
20058213.7431837614,google,organic,(organic),1,2,0,0,0,0,0,0,0
7930445935.1876351779,google,organic,(organic),1,2,0,0,0,0,0,0,0
3208220615.7148233601,google,organic,(organic),2,2,1,0,0,0,0,0,0
1949330.8464779181,google,organic,(organic),1,2,0,0,0,0,0,0,0
11512385.8842886574,google,organic,(organic),3,2,0,0,0,0,0,0,0
5193488.4448217216,google,organic,(organic),2,2,0,0,0,0,0,0,0
8339805098.6405771937,google,organic,(organic),1,2,2,0,0,0,0,0,0
77344063.5274811079,google,organic,(organic),1,2,0,0,0,0,0,0,0
8004229.3202078429,google,organic,(organic),1,2,0,0,0,0,0,0,0
14674455.4689023351,<Other>,organic,(organic),1,2,0,0,0,0,0,0,0
2201088.1821811797,google,organic,(organic),1,2,0,0,0,0,0,0,0
6225362.1901039276,google,organic,(organic),1,2,0,0,0,0,0,0,0
63317646.4751256555,google,organic,(organic),1,2,0,0,0,0,0,0,0
6538555.0943968113,google,organic,(organic),1,2,0,0,0,0,0,0,0
28201615.6251411170,google,organic,(organic),1,2,0,0,0,0,0,0,0
40853526.7145645038,google,organic,(organic),1,2,0,0,0,0,0,0,0
80579047.9121310813,google,organic,(organic),2,2,0,0,0,0,0,0,0
7452756.9301348531,google,organic,(organic),1,2,0,0,0,0,0,0,0
26782990.9529402275,google,organic,(organic),1,2,0,0,0,0,0,0,0
5076723.8907567986,google,organic,(organic),1,2,0,0,0,0,0,0,0
2713396.6863350781,google,organic,(organic),2,2,0,0,0,0,0,0,0
7644250.8379822578,google,organic,(organic),1,2,1,0,0,0,0,0,0
22091672.2181953384,google,organic,(organic),1,2,0,0,0,0,0,0,0
4582949.9383443613,google,organic,(organic),1,2,0,0,0,0,0,0,0
87410619.0756420178,google,organic,(organic),1,2,0,0,0,0,0,0,0
71543553.5414742629,google,organic,(organic),1,2,0,0,0,0,0,0,0
